Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/25671.png,Hikaru Yaotome,https://www.personality-database.com/profile/25671/hikaru-yaotome-musicians-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/25784.png,Hiromitsu Kitayama,https://www.personality-database.com/profile/25784/hiromitsu-kitayama-musicians-asia-mbti-personality-type,,,2,,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/24783.png,Hironobu Kageyama,https://www.personality-database.com/profile/24783/hironobu-kageyama-musicians-asia-mbti-personality-type,,,,,,2,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/28973.png,Hokuto Matsumura,https://www.personality-database.com/profile/28973/hokuto-matsumura-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Jacky Cheung,https://www.personality-database.com/profile/41719/jacky-cheung-musicians-asia-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/28972.png,Jesse Lewis,https://www.personality-database.com/profile/28972/jesse-lewis-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/39715.png,Jolin Tsai,https://www.personality-database.com/profile/39715/jolin-tsai-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Te,Ni,,,100%,Se,100%,100%,33%,67%,,,0%,0%,67%,Fi,,https://api.personality-database.com/profile_images/25640.png,Jun Matsumoto,https://www.personality-database.com/profile/25640/jun-matsumoto-musicians-asia-mbti-personality-type,,,,,,,,,1,,2,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/12090.png,Jun Togawa,https://www.personality-database.com/profile/12090/jun-togawa-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/25656.png,Junta Nakama,https://www.personality-database.com/profile/25656/junta-nakama-musicians-asia-mbti-personality-type,,,,,,,1,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/23475.png,Juntaro Yamanouchi,https://www.personality-database.com/profile/23475/juntaro-yamanouchi-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/28975.png,Juri Tanaka,https://www.personality-database.com/profile/28975/juri-tanaka-musicians-asia-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/31969.png,Kai,https://www.personality-database.com/profile/31969/kai-musicians-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/26645.png,Kanna Hashimoto,https://www.personality-database.com/profile/26645/kanna-hashimoto-musicians-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/11552.png,Karen O,https://www.personality-database.com/profile/11552/karen-o-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/28963.png,Kazunari Ninomiya,https://www.personality-database.com/profile/28963/kazunari-ninomiya-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,,,2
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/25643.png,Kazuya Kamenashi,https://www.personality-database.com/profile/25643/kazuya-kamenashi-musicians-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Te,Ni,,,88%,Se,63%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/25668.png,Kei Inoo,https://www.personality-database.com/profile/25668/kei-inoo-musicians-asia-mbti-personality-type,,,,1,,,,,,,5,2,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/25669.png,Keito Okamoto,https://www.personality-database.com/profile/25669/keito-okamoto-musicians-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23556.png,Kenshi Yonezu,https://www.personality-database.com/profile/23556/kenshi-yonezu-musicians-asia-mbti-personality-type,,,,,,,,,,6,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/25647.png,Kento Nakajima,https://www.personality-database.com/profile/25647/kento-nakajima-musicians-asia-mbti-personality-type,4,,,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/25782.png,Kento Senga,https://www.personality-database.com/profile/25782/kento-senga-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/25670.png,Kota Yabu,https://www.personality-database.com/profile/25670/kota-yabu-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,67%,100%,Fe,,100%,67%,33%,67%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23472.png,Kyo,https://www.personality-database.com/profile/23472/kyo-musicians-asia-mbti-personality-type,,,,,,,,,1,1,,1,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,/images/profile_transparent.png,Lay Zhang,https://www.personality-database.com/profile/39724/lay-zhang-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Linda Wong,https://www.personality-database.com/profile/39717/linda-wong-musicians-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/27027.png,M1dy,https://www.personality-database.com/profile/27027/m1dy-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/25650.png,Marius Yo,https://www.personality-database.com/profile/25650/marius-yo-musicians-asia-mbti-personality-type,,,,,2,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/25642.png,Masaki Aiba,https://www.personality-database.com/profile/25642/masaki-aiba-musicians-asia-mbti-personality-type,,,,,,2,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/15717.png,Masonna,https://www.personality-database.com/profile/15717/masonna-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/12089.png,Mayuko Hino,https://www.personality-database.com/profile/12089/mayuko-hino-musicians-asia-mbti-personality-type,,,,,,1,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/1880.png,MC Jin,https://www.personality-database.com/profile/1880/mc-jin-musicians-asia-mbti-personality-type,,4,,,,,,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,80%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/10075.png,Merzbow,https://www.personality-database.com/profile/10075/merzbow-musicians-asia-mbti-personality-type,,,,,,,,,,,1,4,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Miss Monochrome,https://www.personality-database.com/profile/12139/miss-monochrome-musicians-asia-mbti-personality-type,,,,,,,,,,,,2,,,,
Se,Fi,,80%,100%,Te,,,40%,0%,100%,60%,0%,60%,,Ni,,https://api.personality-database.com/profile_images/12084.png,Mohsen Chavoshi,https://www.personality-database.com/profile/12084/mohsen-chavoshi-musicians-asia-mbti-personality-type,,,,,,,,,,2,,,,2,,1
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/50158.png,Nathan Hartono,https://www.personality-database.com/profile/50158/nathan-hartono-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,1,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/25651.png,Nozomu Kotaki,https://www.personality-database.com/profile/25651/nozomu-kotaki-musicians-asia-mbti-personality-type,,,,,,,,,,2,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/29608.png,Pinocchio-P,https://www.personality-database.com/profile/29608/pinocchiop-musicians-asia-mbti-personality-type,,,,,,,,,,1,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/31970.png,Reita,https://www.personality-database.com/profile/31970/reita-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Ne,Ti,,,100%,Fe,,90%,30%,60%,90%,,0%,10%,70%,Si,,https://api.personality-database.com/profile_images/25005.png,Rich Brian,https://www.personality-database.com/profile/25005/rich-brian-musicians-asia-mbti-personality-type,,,,,,,,,,3,1,5,,,,1
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/31967.png,Ruki,https://www.personality-database.com/profile/31967/ruki-musicians-asia-mbti-personality-type,,,,,,,,,,1,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/23470.png,Ryo Fukui,https://www.personality-database.com/profile/23470/ryo-fukui-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/23473.png,Ryo Kawasaki,https://www.personality-database.com/profile/23473/ryo-kawasaki-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/25645.png,Ryosuke Yamada,https://www.personality-database.com/profile/25645/ryosuke-yamada-musicians-asia-mbti-personality-type,1,,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/25657.png,Ryusei Fujii,https://www.personality-database.com/profile/25657/ryusei-fujii-musicians-asia-mbti-personality-type,,,,,,,,,,,1,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/25641.png,Satoshi Ohno,https://www.personality-database.com/profile/25641/satoshi-ohno-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,2,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/20650.png,Sevara Nazarkhan,https://www.personality-database.com/profile/20650/sevara-nazarkhan-musicians-asia-mbti-personality-type,,,,,,,,,1,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/23471.png,Shiina Ringo,https://www.personality-database.com/profile/23471/shiina-ringo-musicians-asia-mbti-personality-type,,,,,,,,,3,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/28977.png,Shintaro Morimoto,https://www.personality-database.com/profile/28977/shintaro-morimoto-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,75%,Ne,,https://api.personality-database.com/profile_images/28964.png,Sho Sakurai,https://www.personality-database.com/profile/28964/sho-sakurai-musicians-asia-mbti-personality-type,,,,,1,,3,,,,,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/25649.png,Shori Sato,https://www.personality-database.com/profile/25649/shori-sato-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/25658.png,So Matsushima,https://www.personality-database.com/profile/25658/so-matsushima-musicians-asia-mbti-personality-type,,,,,,,,,,,,,2,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/42366.png,Susumu Hirasawa,https://www.personality-database.com/profile/42366/susumu-hirasawa-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/28974.png,Taiga Kyomoto,https://www.personality-database.com/profile/28974/taiga-kyomoto-musicians-asia-mbti-personality-type,,,,,,,,,,,1,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/25783.png,Taisuke Fujigaya,https://www.personality-database.com/profile/25783/taisuke-fujigaya-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Fi,Se,100%,100%,,Ni,,,33%,0%,67%,67%,0%,67%,,Te,,https://api.personality-database.com/profile_images/28355.png,Takada Kenta,https://www.personality-database.com/profile/28355/takada-kenta-musicians-asia-mbti-personality-type,1,,,,,2,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/25655.png,Takahiro Hamada,https://www.personality-database.com/profile/25655/takahiro-hamada-musicians-asia-mbti-personality-type,,,,1,,,,,,,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/38489.png,Takahiro Moriuchi,https://www.personality-database.com/profile/38489/takahiro-moriuchi-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,3,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/25787.png,Takashi Nikaido,https://www.personality-database.com/profile/25787/takashi-nikaido-musicians-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/27113.png,Tarkan,https://www.personality-database.com/profile/27113/tarkan-musicians-asia-mbti-personality-type,,,,,,4,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/27829.png,Tatsuhisa Suzuki,https://www.personality-database.com/profile/27829/tatsuhisa-suzuki-musicians-asia-mbti-personality-type,,,,,,,,1,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/25653.png,Tomohiro Kamiyama,https://www.personality-database.com/profile/25653/tomohiro-kamiyama-musicians-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/25788.png,Toshiya Miyata,https://www.personality-database.com/profile/25788/toshiya-miyata-musicians-asia-mbti-personality-type,,,,,,1,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/31968.png,Uruha,https://www.personality-database.com/profile/31968/uruha-musicians-asia-mbti-personality-type,,,,,,,,,,,,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/23474.png,Utada Hikaru,https://www.personality-database.com/profile/23474/utada-hikaru-musicians-asia-mbti-personality-type,,,,,,,,,,5,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/50159.png,Wang Feng,https://www.personality-database.com/profile/50159/wang-feng-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/25789.png,Wataru Yokoo,https://www.personality-database.com/profile/25789/wataru-yokoo-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,,,1
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/12590.png,Yamatanka Eye,https://www.personality-database.com/profile/12590/yamatanka-eye-musicians-asia-mbti-personality-type,,,,,,,,,,,,1,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/21096.png,Yasuko Onuki,https://www.personality-database.com/profile/21096/yasuko-onuki-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Ne,Fi,,91%,89%,Te,,96%,87%,9%,67%,,2%,2%,,Si,,https://api.personality-database.com/profile_images/2918.png,Yoko Ono,https://www.personality-database.com/profile/2918/yoko-ono-musicians-asia-mbti-personality-type,,4,,,1,,,,14,21,,4,,1,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/16900.png,Yoshimi,https://www.personality-database.com/profile/16900/yoshimi-musicians-asia-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/28976.png,Yugo Kochi,https://www.personality-database.com/profile/28976/yugo-kochi-musicians-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/25646.png,Yuri Chinen,https://www.personality-database.com/profile/25646/yuri-chinen-musicians-asia-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/25785.png,Yuta Tamamori,https://www.personality-database.com/profile/25785/yuta-tamamori-musicians-asia-mbti-personality-type,,,,,,,,,,,2,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/25644.png,Yuto Nakajima,https://www.personality-database.com/profile/25644/yuto-nakajima-musicians-asia-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,Aaron Copland,https://www.personality-database.com/profile/29925/aaron-copland-classical-music-mbti-personality-type,,3,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/29958.png,Alexander Borodin,https://www.personality-database.com/profile/29958/alexander-borodin-classical-music-mbti-personality-type,,,,,,,,,,,6,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Alexander Scriabin,https://www.personality-database.com/profile/29914/alexander-scriabin-classical-music-mbti-personality-type,,,,,,,,,,4,,,,,,
Fi,Se,100%,67%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/33942.png,André Rieu,https://www.personality-database.com/profile/33942/andr-rieu-classical-music-mbti-personality-type,,,,,,2,,1,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/28916.png,Anton Bruckner,https://www.personality-database.com/profile/28916/anton-bruckner-classical-music-mbti-personality-type,,,,,,,,,,,6,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,Anton Rubinstein,https://www.personality-database.com/profile/29962/anton-rubinstein-classical-music-mbti-personality-type,,,,,,,,,,,,,3,,,
Te,Ni,,,100%,Se,100%,100%,27%,73%,,,0%,0%,73%,Fi,,https://api.personality-database.com/profile_images/14494.png,Antonin Dvorak,https://www.personality-database.com/profile/14494/antonin-dvorak-classical-music-mbti-personality-type,,,,,,,,,3,,8,,,,,
Te,Ni,,,100%,Se,70%,70%,0%,70%,,,0%,30%,70%,Fi,,https://api.personality-database.com/profile_images/29920.png,Antonio Salieri,https://www.personality-database.com/profile/29920/antonio-salieri-classical-music-mbti-personality-type,,,,,,,,,,,7,,,3,,
Ne,Ti,,,82%,Fe,,77%,18%,59%,95%,,5%,18%,59%,Si,,https://api.personality-database.com/profile_images/26045.png,Antonio Vivaldi,https://www.personality-database.com/profile/26045/antonio-vivaldi-classical-music-mbti-personality-type,,,,,,4,,,,4,,13,1,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Aram Khachaturian,https://www.personality-database.com/profile/29922/aram-khachaturian-classical-music-mbti-personality-type,,,,,,,,,3,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Arcangelo Corelli,https://www.personality-database.com/profile/29944/arcangelo-corelli-classical-music-mbti-personality-type,,,,,,,,,,,4,,,,,
Te,Ni,,,83%,Se,100%,100%,17%,83%,,,0%,0%,83%,Fi,,/images/profile_transparent.png,Arnold Shoenberg,https://www.personality-database.com/profile/29951/arnold-shoenberg-classical-music-mbti-personality-type,1,,,,,,,,,,5,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Arvo Part,https://www.personality-database.com/profile/29959/arvo-part-classical-music-mbti-personality-type,,,,,,,,,,,4,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/14493.png,Bedrich Smetana,https://www.personality-database.com/profile/14493/bedrich-smetana-classical-music-mbti-personality-type,,,,,,,,,,,,,,9,,
Fi,Ne,60%,,,Si,,80%,40%,40%,60%,,20%,0%,60%,Fi,,/images/profile_transparent.png,Bela Bartok,https://www.personality-database.com/profile/29933/bela-bartok-classical-music-mbti-personality-type,,2,,1,,,,,,,1,,,,1,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,Benedetto Marcello,https://www.personality-database.com/profile/35259/benedetto-marcello-classical-music-mbti-personality-type,,,,,,,,,1,,,,,,,
Te,Ni,,,100%,Se,89%,89%,0%,89%,,,0%,11%,89%,Fi,,/images/profile_transparent.png,Camille Saint-Saens,https://www.personality-database.com/profile/29919/camille-saintsaens-classical-music-mbti-personality-type,,,,,,,,,,,8,,,1,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,Carl Czerny,https://www.personality-database.com/profile/34532/carl-czerny-classical-music-mbti-personality-type,,,,,,,1,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Carl Maria von Weber,https://www.personality-database.com/profile/29910/carl-maria-von-weber-classical-music-mbti-personality-type,,,,,,,,,,3,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Carl Orff,https://www.personality-database.com/profile/29921/carl-orff-classical-music-mbti-personality-type,,,,,,,,,,,8,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,Carl Philipp Emanuel Bach,https://www.personality-database.com/profile/29923/carl-philipp-emanuel-bach-classical-music-mbti-personality-type,,,,,,,,,,,,,,,3,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,Cesar Franck,https://www.personality-database.com/profile/29936/cesar-franck-classical-music-mbti-personality-type,3,,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Charles Gounod,https://www.personality-database.com/profile/29955/charles-gounod-classical-music-mbti-personality-type,,,,,,,,,,,4,,,,,
Fi,Se,100%,67%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Christoph Willibald Von Gluck,https://www.personality-database.com/profile/29947/christoph-willibald-von-gluck-classical-music-mbti-personality-type,,,,,,2,,1,,,,,,,,
Si,Fe,78%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/6297.png,Clara Schumann,https://www.personality-database.com/profile/6297/clara-schumann-classical-music-mbti-personality-type,,,,,7,,,,,,,,2,,,
Se,Fi,,100%,100%,Te,,,19%,0%,100%,81%,0%,81%,,Ni,,https://api.personality-database.com/profile_images/11856.png,Claude Achille Debussy,https://www.personality-database.com/profile/11856/claude-achille-debussy-classical-music-mbti-personality-type,,,,,,,,,,3,,,,13,,
Te,Ni,,,100%,Se,85%,100%,31%,69%,,,0%,0%,69%,Fi,,https://api.personality-database.com/profile_images/6282.png,Dmitri Dmitriyevich Shostakovich,https://www.personality-database.com/profile/6282/dmitri-dmitriyevich-shostakovich-classical-music-mbti-personality-type,,,,,,,,,4,,7,2,,,,
Ti,Ne,86%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/19879.png,Domenico Scarlatti,https://www.personality-database.com/profile/19879/domenico-scarlatti-classical-music-mbti-personality-type,,,,6,,,,,,,,1,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,83%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/28908.png,Edvard Grieg,https://www.personality-database.com/profile/28908/edvard-grieg-classical-music-mbti-personality-type,,,,,,,,,1,5,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,Edward Elgar,https://www.personality-database.com/profile/29926/edward-elgar-classical-music-mbti-personality-type,,,,3,,,,,,,,,,,,
Fe,Ni,,,100%,Ne,100%,,0%,50%,,,50%,0%,,Fi,50%,/images/profile_transparent.png,Elenie Karaindrou,https://www.personality-database.com/profile/29946/elenie-karaindrou-classical-music-mbti-personality-type,,,,,,,,,,,2,,2,,,
