Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Ni,Fe,71%,86%,,Ti,100%,100%,86%,14%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/28275.png,https://www.personality-database.com/profile/28275/amaterasu-religious-roots-of-japan-mbti-personality-type,5,,,,,,,,1,,1,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/36060.png,https://www.personality-database.com/profile/36060/amatsumikaboshi-religious-roots-of-japan-mbti-personality-type,,,1,,,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/46595.png,https://www.personality-database.com/profile/46595/amenouzume-religious-roots-of-japan-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/35031.png,https://www.personality-database.com/profile/35031/hachiman-religious-roots-of-japan-mbti-personality-type,,,,,,,1,,,,,,,,,
Fe,Ni,,100%,100%,Se,75%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/28198.png,https://www.personality-database.com/profile/28198/izanaminomikoto-religious-roots-of-japan-mbti-personality-type,,,,,,,,,3,1,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/28274.png,https://www.personality-database.com/profile/28274/susanoonomikoto-religious-roots-of-japan-mbti-personality-type,,,,2,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/28276.png,https://www.personality-database.com/profile/28276/tsukuyominomikoto-religious-roots-of-japan-mbti-personality-type,,,,,,,,,,,,,,,1,
Si,Te,80%,,,Fi,80%,,0%,0%,,100%,80%,20%,100%,Ne,,https://api.personality-database.com/profile_images/15856.png,https://www.personality-database.com/profile/15856/enkidu-religious-roots-of-mesopotamia-mbti-personality-type,,,,,,,4,,,,,,,,,1
Ni,Te,100%,,,Fi,60%,60%,0%,60%,,,0%,40%,100%,Se,,https://api.personality-database.com/profile_images/15857.png,https://www.personality-database.com/profile/15857/gilgamesh-religious-roots-of-mesopotamia-mbti-personality-type,,,9,,,,,6,,,,,,,,
Fi,Se,88%,100%,,Ni,,,25%,0%,88%,75%,0%,75%,,Te,,https://api.personality-database.com/profile_images/30015.png,https://www.personality-database.com/profile/30015/freyja-religious-roots-of-scandinavia-mbti-personality-type,1,,,,,6,,,,1,,,,,,
Fi,Ne,75%,100%,,Si,,75%,75%,0%,75%,,0%,25%,,Te,,https://api.personality-database.com/profile_images/30016.png,https://www.personality-database.com/profile/30016/freyr-religious-roots-of-scandinavia-mbti-personality-type,1,2,,,,,,,,,,,,1,,
Fe,Fe,,100%,,Ne,100%,,0%,0%,,100%,100%,0%,,Ne,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/42493/frigg-religious-roots-of-scandinavia-mbti-personality-type,,,,,1,,,,,,,,1,,,
Fe,Ni,,67%,100%,Se,100%,100%,67%,33%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/42757.png,https://www.personality-database.com/profile/42757/hel-religious-roots-of-scandinavia-mbti-personality-type,,,,,,,,,2,,1,,,,,
Ti,Ne,90%,,,Si,,100%,7%,93%,93%,,0%,0%,93%,Fe,,https://api.personality-database.com/profile_images/6041.png,https://www.personality-database.com/profile/6041/loki-religious-roots-of-scandinavia-mbti-personality-type,,,,37,,,,,2,1,1,,,,,
Fe,Ni,,,100%,Se,57%,100%,43%,57%,,,0%,0%,57%,Si,,https://api.personality-database.com/profile_images/6043.png,https://www.personality-database.com/profile/6043/mimir-religious-roots-of-scandinavia-mbti-personality-type,,,,,,,,,3,,1,3,,,,
Te,Ni,,,81%,Se,91%,100%,3%,97%,,,0%,0%,97%,Fi,,https://api.personality-database.com/profile_images/6042.png,https://www.personality-database.com/profile/6042/odin-religious-roots-of-scandinavia-mbti-personality-type,,,6,,,,,,1,,22,3,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/39104/abdurrahman-b-awf-religious-roots-of-the-middle-east-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Ni,,75%,100%,Se,75%,75%,50%,25%,,,25%,0%,,Ti,,https://api.personality-database.com/profile_images/31396.png,https://www.personality-database.com/profile/31396/husayn-ibn-ali-religious-roots-of-the-middle-east-mbti-personality-type,,,,,,,,,2,,,1,1,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/36513.png,https://www.personality-database.com/profile/36513/pope-alexander-vi-the-popes-mbti-personality-type,,,2,,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,14%,,86%,86%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/27644/pope-benedict-xvi-the-popes-mbti-personality-type,,,,,,,,,,,1,,,,6,
Ni,Fe,94%,100%,,Ti,91%,66%,66%,0%,,,34%,0%,,Se,,https://api.personality-database.com/profile_images/2307.png,https://www.personality-database.com/profile/2307/pope-francis-the-popes-mbti-personality-type,29,4,,,17,,,,1,1,,,1,,,
Ni,Fe,96%,100%,,Ti,96%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/2719.png,https://www.personality-database.com/profile/2719/pope-john-paul-ii-the-popes-mbti-personality-type,26,,,,,,,,,1,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/45323/coyote-religious-roots-of-native-american-mbti-personality-type,,,,2,,,,,,,,,,,,
Ni,Te,83%,,,Fi,83%,83%,17%,67%,,,17%,0%,83%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/40200/1-numerology-zodiac-mbti-personality-type,,,4,,,,1,,,1,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,/images/profile_transparent.png,https://www.personality-database.com/profile/49380/11numerology-zodiac-mbti-personality-type,,1,,,,,,,,,,,,,,
Fe,Fi,,100%,100%,Ne,,,50%,0%,,,50%,0%,,Si,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/40201/2-numerology-zodiac-mbti-personality-type,,,,,,,,,,2,,,2,,,
Fi,Ne,100%,80%,,Si,,100%,80%,20%,100%,,0%,0%,,Te,,/images/profile_transparent.png,https://www.personality-database.com/profile/40202/3-numerology-zodiac-mbti-personality-type,,4,,1,,,,,,,,,,,,
Ti,Se,100%,,,Ni,,,33%,0%,100%,67%,0%,67%,67%,Fe,,/images/profile_transparent.png,https://www.personality-database.com/profile/40204/5-numerology-zodiac-mbti-personality-type,,2,,,,,,4,,,,,,,,
Fe,Fe,,100%,,Ne,100%,,0%,0%,,100%,100%,0%,,Ne,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/40205/6-numerology-zodiac-mbti-personality-type,,,,,2,,,,,,,,2,,,
Ne,Ni,,56%,100%,Fe,,100%,56%,44%,56%,,0%,0%,,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/40206/7-numerology-zodiac-mbti-personality-type,,,,,,,,,4,1,,4,,,,
Ni,Te,100%,,,Fi,100%,71%,0%,71%,,,29%,0%,100%,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/40207/8-numerology-zodiac-mbti-personality-type,,,5,,,,2,,,,,,,,,
Fe,Ni,,100%,75%,Se,75%,75%,75%,0%,,,0%,25%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/40208/9-numerology-zodiac-mbti-personality-type,2,,,,,,,,4,,,,,2,,
Ti,Ne,63%,,,Si,,97%,24%,74%,87%,,3%,0%,74%,Fe,,https://api.personality-database.com/profile_images/31899.png,https://www.personality-database.com/profile/31899/aquarius-western-zodiac-zodiac-mbti-personality-type,,6,2,15,1,,,,2,1,,11,,,,
Ti,Se,97%,,,Ni,,,0%,27%,79%,73%,9%,64%,85%,Fe,,https://api.personality-database.com/profile_images/31889.png,https://www.personality-database.com/profile/31889/aries-western-zodiac-zodiac-mbti-personality-type,,,3,5,,5,3,16,,,1,,,,,
Fe,Si,,100%,100%,Ne,71%,,29%,0%,,71%,63%,8%,,Ti,,https://api.personality-database.com/profile_images/31892.png,https://www.personality-database.com/profile/31892/cancer-western-zodiac-zodiac-mbti-personality-type,,,,,,,,,2,5,,,15,2,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/31879.png,https://www.personality-database.com/profile/31879/dragon-chinese-zodiac-zodiac-mbti-personality-type,,,6,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,90%,23%,68%,97%,,0%,10%,71%,Fe,,https://api.personality-database.com/profile_images/31891.png,https://www.personality-database.com/profile/31891/gemini-western-zodiac-zodiac-mbti-personality-type,1,6,,21,,2,,1,,,,,,,,
Ne,Fi,,80%,100%,Te,,60%,60%,0%,60%,,40%,0%,,Si,,https://api.personality-database.com/profile_images/31882.png,https://www.personality-database.com/profile/31882/goat-chinese-zodiac-zodiac-mbti-personality-type,,,,,,,,,,3,,,1,,1,
Fi,Se,80%,80%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/31881.png,https://www.personality-database.com/profile/31881/horse-chinese-zodiac-zodiac-mbti-personality-type,,,,,,4,,,,,,,,,,1
Ni,Te,100%,55%,,Fi,61%,58%,29%,29%,,,10%,32%,,Se,,https://api.personality-database.com/profile_images/31893.png,https://www.personality-database.com/profile/31893/leo-western-zodiac-zodiac-mbti-personality-type,8,1,8,1,,8,3,2,,,,,,,,
Si,Fe,83%,83%,,Ti,74%,,13%,9%,,78%,65%,13%,,Ne,,https://api.personality-database.com/profile_images/31895.png,https://www.personality-database.com/profile/31895/libra-western-zodiac-zodiac-mbti-personality-type,1,2,,,14,1,,1,,,1,1,,1,1,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/31883.png,https://www.personality-database.com/profile/31883/monkey-chinese-zodiac-zodiac-mbti-personality-type,,,,4,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,67%,Fi,,https://api.personality-database.com/profile_images/31875.png,https://www.personality-database.com/profile/31875/ox-chinese-zodiac-zodiac-mbti-personality-type,,,,,,,,,,,,,1,,2,
Fe,Si,,100%,100%,Ne,75%,,50%,0%,,,50%,0%,,Ti,50%,https://api.personality-database.com/profile_images/31888.png,https://www.personality-database.com/profile/31888/pig-chinese-zodiac-zodiac-mbti-personality-type,,,,,,,,,1,1,,,2,,,
Ne,Fi,,100%,100%,Te,,85%,85%,0%,92%,,0%,15%,,Si,,https://api.personality-database.com/profile_images/31900.png,https://www.personality-database.com/profile/31900/pisces-western-zodiac-zodiac-mbti-personality-type,,,,,,,,,2,20,,,,4,,
Se,Fi,,100%,75%,Te,,,0%,0%,75%,100%,25%,75%,,Ni,,https://api.personality-database.com/profile_images/31878.png,https://www.personality-database.com/profile/31878/rabbit-chinese-zodiac-zodiac-mbti-personality-type,,,,,1,,,,,,,,,3,,
Ni,Fe,100%,83%,,Si,,100%,83%,17%,,,0%,0%,,Se,50%,https://api.personality-database.com/profile_images/31874.png,https://www.personality-database.com/profile/31874/rat-chinese-zodiac-zodiac-mbti-personality-type,3,2,,1,,,,,,,,,,,,
Fi,Se,92%,,,Ni,,,27%,12%,92%,62%,4%,58%,54%,Fe,,https://api.personality-database.com/profile_images/31897.png,https://www.personality-database.com/profile/31897/sagittarius-western-zodiac-zodiac-mbti-personality-type,,7,1,2,1,4,,9,,,,,,,,2
Te,Ni,,,96%,Se,85%,81%,26%,56%,,,7%,11%,59%,Fi,,https://api.personality-database.com/profile_images/31896.png,https://www.personality-database.com/profile/31896/scorpio-western-zodiac-zodiac-mbti-personality-type,,,,1,,,,,7,,14,,1,3,1,
Te,Ni,,,100%,Se,100%,100%,33%,67%,,,0%,0%,67%,Fi,,https://api.personality-database.com/profile_images/31880.png,https://www.personality-database.com/profile/31880/snake-chinese-zodiac-zodiac-mbti-personality-type,,,,,,,,,2,,4,,,,,
Te,Si,,,85%,Ne,100%,,19%,12%,,69%,69%,0%,73%,Fi,,https://api.personality-database.com/profile_images/31894.png,https://www.personality-database.com/profile/31894/virgo-western-zodiac-zodiac-mbti-personality-type,,,,,1,,3,,5,,3,,1,,13,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/40125/abdelkarim-el-khattabi-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,1,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,89%,Fi,,https://api.personality-database.com/profile_images/16254.png,https://www.personality-database.com/profile/16254/adolf-eichmann-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,1,,8,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,86%,Ni,,/images/profile_transparent.png,https://www.personality-database.com/profile/40457/amelia-earhart-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,1,,6
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/48731.png,https://www.personality-database.com/profile/48731/amon-gth-historical-figures-1900s-mbti-personality-type,,,,,,,2,,,,,,,,,
Te,Si,,,83%,Ne,83%,,0%,0%,,100%,83%,17%,100%,Fi,,https://api.personality-database.com/profile_images/9846.png,https://www.personality-database.com/profile/9846/antonin-novotny-historical-figures-1900s-mbti-personality-type,,,,,,,,1,,,,,,,5,
Te,Ni,,,100%,Se,100%,67%,0%,67%,,,33%,0%,100%,Fi,,https://api.personality-database.com/profile_images/9845.png,https://www.personality-database.com/profile/9845/antonin-zapotocky-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,2,,,,1,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/39403.png,https://www.personality-database.com/profile/39403/antnio-de-oliveira-salazar-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,3,
Si,Te,100%,,,Fi,97%,,0%,0%,,100%,97%,3%,100%,Ne,,https://api.personality-database.com/profile_images/2193.png,https://www.personality-database.com/profile/2193/augusto-pinochet-historical-figures-1900s-mbti-personality-type,,,,,,,31,1,,,,,,,,
Ti,Se,97%,,,Ni,,,1%,4%,96%,94%,3%,91%,87%,Fe,,https://api.personality-database.com/profile_images/2189.png,https://www.personality-database.com/profile/2189/benito-mussolini-historical-figures-1900s-mbti-personality-type,,1,1,2,,8,1,54,,,,,,,1,1
Si,Ni,,,,Fi,100%,,0%,50%,,,50%,0%,100%,Fi,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/37056/bernard-montgomery-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,1,,,,,
Se,Ni,,,100%,Fe,,,0%,50%,,,0%,50%,100%,Fi,50%,https://api.personality-database.com/profile_images/48639.png,https://www.personality-database.com/profile/48639/camilo-cienfuegos-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,1,,,,,1
Te,Ni,,,100%,Se,100%,100%,10%,90%,,,0%,0%,90%,Fi,,https://api.personality-database.com/profile_images/16054.png,https://www.personality-database.com/profile/16054/charles-de-gaulle-historical-figures-1900s-mbti-personality-type,,,,,,,,,2,,18,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/35142/chiang-kaishek-historical-figures-1900s-mbti-personality-type,,,,,,,,,2,,,,,,,
Ne,Ti,,,67%,Fe,,100%,0%,100%,67%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/30716.png,https://www.personality-database.com/profile/30716/david-bengurion-historical-figures-1900s-mbti-personality-type,,,1,,,,,,,,,2,,,,
Ni,Si,,,,Fi,100%,,0%,50%,,,50%,0%,100%,Fi,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/37055/douglas-macarthur-historical-figures-1900s-mbti-personality-type,,,1,,,,,,,,,,,,1,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/30916.png,https://www.personality-database.com/profile/30916/ed-koch-historical-figures-1900s-mbti-personality-type,,,1,,,,,,,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/9842.png,https://www.personality-database.com/profile/9842/edvard-benes-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,5,
Ne,Ti,,,67%,Fe,,67%,0%,67%,100%,,0%,33%,67%,Si,,https://api.personality-database.com/profile_images/33996.png,https://www.personality-database.com/profile/33996/edward-vii-historical-figures-1900s-mbti-personality-type,,,,,,1,,,,,,2,,,,
Fe,Ni,,100%,90%,Se,95%,95%,95%,0%,,,5%,0%,,Ti,,https://api.personality-database.com/profile_images/10028.png,https://www.personality-database.com/profile/10028/eleanor-roosevelt-historical-figures-1900s-mbti-personality-type,2,,,,,,,,16,1,,,1,,,
Si,Si,,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Fi,50%,https://api.personality-database.com/profile_images/9843.png,https://www.personality-database.com/profile/9843/emil-hacha-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,,,,,1,
Se,Ti,,,100%,Fe,,,0%,10%,90%,90%,5%,85%,95%,Ni,,https://api.personality-database.com/profile_images/12551.png,https://www.personality-database.com/profile/12551/erwin-rommel-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,1,1,1,,,17
Fi,Ne,97%,59%,,Si,,98%,59%,40%,98%,,0%,2%,,Te,,https://api.personality-database.com/profile_images/3042.png,https://www.personality-database.com/profile/3042/fidel-castro-historical-figures-1900s-mbti-personality-type,,33,,23,,,,,1,,,,,,,1
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/30922.png,https://www.personality-database.com/profile/30922/fiorello-la-guardia-historical-figures-1900s-mbti-personality-type,,,,2,,,,,,,,,,,,
Ni,Te,59%,,,Fi,100%,53%,0%,53%,,,47%,0%,88%,Se,,https://api.personality-database.com/profile_images/19875.png,https://www.personality-database.com/profile/19875/francisco-franco-historical-figures-1900s-mbti-personality-type,,,9,,,,1,,,,,,2,,5,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/35403.png,https://www.personality-database.com/profile/35403/george-wallace-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Fe,,,,Se,100%,100%,50%,50%,,,0%,0%,,Fi,50%,/images/profile_transparent.png,https://www.personality-database.com/profile/36905/giovanni-falcone-historical-figures-1900s-mbti-personality-type,1,,,,,,,,,,1,,,,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,https://api.personality-database.com/profile_images/50500.png,https://www.personality-database.com/profile/50500/halford-mackinder-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,1,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/49994.png,https://www.personality-database.com/profile/49994/heinz-guderian-historical-figures-1900s-mbti-personality-type,,,,,,,,1,,,,,,,,
Ti,Se,89%,,,Ni,,,0%,21%,79%,79%,0%,79%,89%,Fe,,https://api.personality-database.com/profile_images/12070.png,https://www.personality-database.com/profile/12070/hermann-gring-historical-figures-1900s-mbti-personality-type,,,4,,,2,,11,,,,,,,,2
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/34402.png,https://www.personality-database.com/profile/34402/ip-man-martial-arts-mbti-personality-type,,,,,,,,,,,,,,,7,
Se,Fi,,90%,86%,Te,,,10%,5%,86%,86%,5%,81%,,Ni,,https://api.personality-database.com/profile_images/4772.png,https://www.personality-database.com/profile/4772/jacqueline-kennedy-historical-figures-1900s-mbti-personality-type,1,,,1,,,1,,1,,,,,17,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/16648.png,https://www.personality-database.com/profile/16648/jan-rudy-bytnar-stones-for-the-rampart-mbti-personality-type,,,,,,,,,,2,,,,,,
Te,Ne,,,,Se,,100%,0%,100%,,,0%,0%,100%,Fe,50%,https://api.personality-database.com/profile_images/47456.png,https://www.personality-database.com/profile/47456/jnio-quadros-historical-figures-1900s-mbti-personality-type,,,,1,,,,,,,1,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/35402.png,https://www.personality-database.com/profile/35402/jesse-helms-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/47457.png,https://www.personality-database.com/profile/47457/joo-goulart-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,,1
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/50235.png,https://www.personality-database.com/profile/50235/jorge-videla-historical-figures-1900s-mbti-personality-type,,,,,,,2,,,,,,,,,
Fe,Ni,,,100%,Ne,100%,,50%,0%,,,50%,0%,,Fi,50%,https://api.personality-database.com/profile_images/50232.png,https://www.personality-database.com/profile/50232/jos-antonio-primo-de-rivera-historical-figures-1900s-mbti-personality-type,,,,,,,,,1,,,,,,1,
Ni,Fe,94%,84%,,Ti,97%,97%,84%,13%,,,3%,0%,,Se,,https://api.personality-database.com/profile_images/7518.png,https://www.personality-database.com/profile/7518/joseph-goebbels-historical-figures-1900s-mbti-personality-type,27,,2,1,,,,,,,1,,,,1,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/41234/joseph-mccarthy-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Te,91%,,,Fi,91%,82%,0%,82%,,,9%,9%,100%,Se,,https://api.personality-database.com/profile_images/14229.png,https://www.personality-database.com/profile/14229/josip-broz-tito-historical-figures-1900s-mbti-personality-type,,,8,,,,1,1,,,1,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/14228.png,https://www.personality-database.com/profile/14228/jozef-tiso-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,2,,,
Fe,Ne,,100%,,Se,,100%,100%,0%,,,0%,0%,,Te,50%,https://api.personality-database.com/profile_images/47455.png,https://www.personality-database.com/profile/47455/juscelino-kubitschek-historical-figures-1900s-mbti-personality-type,,1,,,,,,,1,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/41560/karl-dnitz-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,1,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,/images/profile_transparent.png,https://www.personality-database.com/profile/41794/kim-ilsung-historical-figures-1900s-mbti-personality-type,,,,,,,1,,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,https://api.personality-database.com/profile_images/49962.png,https://www.personality-database.com/profile/49962/klaus-barbie-historical-figures-1900s-mbti-personality-type,,,1,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/9844.png,https://www.personality-database.com/profile/9844/klement-gottwald-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,2,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/49425.png,https://www.personality-database.com/profile/49425/lampio-historical-figures-1900s-mbti-personality-type,1,,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,98%,46%,52%,,,2%,0%,52%,Fi,,https://api.personality-database.com/profile_images/4144.png,https://www.personality-database.com/profile/4144/leon-trotsky-historical-figures-1900s-mbti-personality-type,,,,,,,,,24,,27,,1,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,https://www.personality-database.com/profile/42807/louis-zamperini-historical-figures-1900s-mbti-personality-type,,,,,,,,,,1,,,,,,
Si,Te,67%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/9847.png,https://www.personality-database.com/profile/9847/ludvik-svoboda-historical-figures-1900s-mbti-personality-type,,,,,,,2,,,,,,,,1,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/16649.png,https://www.personality-database.com/profile/16649/maciej-aleksy-alek-dawidowski-stones-for-the-rampart-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Ne,97%,,,Si,,100%,0%,100%,86%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/6768.png,https://www.personality-database.com/profile/6768/mao-zedong-historical-figures-1900s-mbti-personality-type,,,4,31,,,,,,,1,,,,,
Ni,Te,100%,,,Fi,100%,63%,0%,63%,,,37%,0%,100%,Se,,https://api.personality-database.com/profile_images/568.png,https://www.personality-database.com/profile/568/margaret-thatcher-historical-figures-1900s-mbti-personality-type,,,39,,,,23,,,,,,,,,
Fe,Ni,,98%,98%,Se,94%,97%,97%,0%,,,2%,1%,,Ti,,https://api.personality-database.com/profile_images/3040.png,https://www.personality-database.com/profile/3040/mohandas-mohatma-gandhi-historical-figures-1900s-mbti-personality-type,,,,,,,2,,99,6,,,,1,,
Ni,Te,88%,,,Fi,97%,91%,6%,85%,,,9%,0%,94%,Se,,https://api.personality-database.com/profile_images/9035.png,https://www.personality-database.com/profile/9035/mustafa-kemal-atatrk-historical-figures-1900s-mbti-personality-type,1,,25,,,,3,,,1,3,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,/images/profile_transparent.png,https://www.personality-database.com/profile/37102/olof-palme-historical-figures-1900s-mbti-personality-type,1,,,,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,25%,0%,,75%,75%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/42268/oskar-schindler-historical-figures-1900s-mbti-personality-type,,,,,,,,,1,,,,3,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,/images/profile_transparent.png,https://www.personality-database.com/profile/36906/paolo-borsellino-historical-figures-1900s-mbti-personality-type,,,,,,,,,2,,,,,,,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,https://api.personality-database.com/profile_images/26464.png,https://www.personality-database.com/profile/26464/pat-nixon-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,1,
Te,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,100%,Fi,,/images/profile_transparent.png,https://www.personality-database.com/profile/41849/paul-von-hindenburg-historical-figures-1900s-mbti-personality-type,,,,,,,,,,,,,,,1,
